280	60.65814606	0
281	60.76070131	0
282	60.862526	0
283	60.96361543	0
284	61.06396474	0
285	61.16356897	0
286	61.26242298	0
287	61.36052148	0
288	61.45785904	0
289	61.55443007	0
290	61.65022878	0
291	61.74524923	0
292	61.83948528	0
293	61.93293062	0
294	62.02557873	0
295	62.11742287	0
296	62.2084561	0
297	62.29867124	0
298	62.38806089	0
299	62.4766174	0
300	62.56433284	0
301	62.65119902	0
302	62.73720748	0
303	62.82234945	0
304	62.90661582	0
305	62.9899972	0
306	63.07248379	0
307	63.15406548	0
308	63.23473172	0
309	63.31447158	0
310	63.39327368	0
311	63.47112617	0
312	63.54801672	0
313	63.62393248	0
314	63.69886001	0
315	63.77278531	0
316	63.84569372	0
317	63.91756989	0
318	63.98839776	0
319	64.05816045	0
320	64.12684023	0
321	64.19441847	0
322	64.2608755	0
323	64.32619058	0
324	64.39034179	0
325	64.45330588	0
326	64.5150582	0
327	64.5755725	0
328	64.6348208	0
329	64.69277317	0
330	64.74939754	0
331	64.80465937	0
332	64.85852142	0
333	64.9109433	0
334	64.96188107	0
335	65.01128667	0
336	65.05910727	0
337	65.10528441	0
338	65.14975294	0
339	65.19243971	0
340	65.23326172	0
341	65.27212376	0
342	65.30891509	0
343	65.34350473	0
344	65.3757344	0
345	65.40540749	0
346	65.43227047	0
347	65.45597838	0
348	65.47602069	0
349	65.49151575	0
350	65.5	0
